moderator,market,Productivity,Utilisation %,handling time,  accuracy  
8252607,"[""TR"", ""GB"", ""IE""]",310.7575,0.791880208,114494, 0.807 
1635870,"[""TH""]",616.588,0.898345833,141916, 0.850 
1671849021974534,"[""ZA"", ""OM"", ""BH"", ""SA"", ""QA"", ""JO"", ""IQ"", ""PK"", ""KW"", ""EG""]",175.6594286,0.867257143,122985, 0.974 
6261963,"[""TR"", ""GB"", ""IE""]",424.2275,0.684677083,91044, 0.848 
9756566,"[""US"", ""CA""]",,,0, 0.656 
2215001,"[""SA"", ""OM"", ""BH"", ""QA"", ""DZ"", ""AE"", ""JO"", ""IQ"", ""KW"", ""TN"", ""MA"", ""LB"", ""EG""]",235.71,0.628489583,75568, 0.752 
1750097742715922,"[""MY""]",415.6475,0.896869792,108882, 0.958 
6970675,"[""AU"", ""NZ"", ""SG""]",587.34,0.923833333,26093, 0.940 
1741852457876497,"[""VN""]",368.725,0.85,89795, 1.000 
1757803456500738,"[""IL""]",257.0175,0.928421875,115447, 0.897 
5869200,"[""VN"", ""AU"", ""NZ""]",382.6225,0.786395833,102056, 0.912 
1751009383755810,"[""MY""]",215.765,0.942057292,108889, 0.909 
1725713402974209,"[""KR""]",351.314,0.875320833,124211, 0.851 
1671869410894854,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""EG"", ""LB""]",346.4523077,0.766737179,79256, 0.924 
1695037018246146,"[""GB""]",367.6363636,0.787859848,49242, 0.841 
3810922,"[""US"", ""CA""]",385.1514286,0.640613095,73826, 0.666 
1759969798094866,"[""KH""]",400.3325,1.14696875,100732, 0.781 
6331886,"[""PH""]",279.0075,0.3201875,61416, 0.771 
1878712,"[""TH""]",584.575,0.754395833,91975, 0.906 
9360718,"[""NL"", ""GB"", ""IE""]",245.7333333,0.7175625,71999, 0.542 
1769918920119298,"[""ID""]",514.23,0.830208333,47872, 0.864 
1672279992480774,"[""ME""]",738.1777778,0.8328,155520, 0.992 
1721118889344001,"[""SE""]",330.4490323,0.741091398,83913, 0.911 
1705177842106369,"[""ID""]",280.92,0.861390625,98773, 0.931 
1695648893714433,"[""TW""]",502.328,0.870754167,122621, 0.916 
1743215722225665,"[""PL""]",315.7695238,0.791492063,118565, 0.965 
1685047356014593,"[""JP""]",232.62,0.474989583,62384, 0.948 
1672108412836869,"[""SA"", ""ZA"", ""QA"", ""JO"", ""IQ"", ""PK"", ""KW"", ""EG""]",281.4338462,0.571846154,60136, 0.911 
7161885,"[""VN""]",442.404,0.833654167,115500, 0.942 
5583099,"[""MY"", ""ID""]",521.702,0.799570833,141740, 0.867 
6813656,"[""VN""]",346.6733333,0.579902778,59865, 0.857 
1690535787071490,"[""US"", ""CA""]",266.6586667,0.644538889,90118, 0.804 
1737143080896513,"[""ID""]",427.2875,0.924161458,109337, 0.910 
1721100289570817,"[""FR""]",,,0, 0.970 
1693546002994177,"[""VN""]",253.7533333,0.847347222,72556, 0.797 
1764043372560418,"[""FR""]",365.1373913,0.68026087,56029, 0.932 
5082099,"[""US"", ""CA""]",189.4125,0.530098958,538082, 0.316 
1695025817369602,"[""NL""]",447.3264516,0.804301075,82996, 0.950 
1738944493137985,"[""GR""]",344.255,0.8281875,94849, 0.936 
2306691,"[""US"", ""CA""]",644.97,1.013072917,56003, 0.936 
1743215735743490,"[""PL""]",313.3946269,0.755358209,90957, 0.894 
1742577894443009,"[""NO""]",451.7375,0.76184375,93127, 0.966 
2008658,"[""AU"", ""NZ"", ""SG""]",530.765,0.834458333,52971, 0.909 
3725295,"[""US"", ""CA""]",359.6,0.608263889,52346, 0.367 
3238121,"[""TR"", ""GB"", ""IE""]",393.075,0.716401042,83897, 0.707 
2677538,"[""FR""]",283.4875,0.536380208,53556, 0.802 
1686044721343489,"[""GR""]",138.015,0.492208333,62480, 1.000 
1719206878123010,"[""MX"", ""CL"", ""AR"", ""CO"", ""PE""]",,,0, 0.905 
6715607,"[""HR"", ""GB"", ""IE""]",810.92,0.822916667,88535, 0.690 
5570755,"[""ZA"", ""OM"", ""SA"", ""BH"", ""QA"", ""JO"", ""PK"", ""KW"", ""MA"", ""EG""]",481.71,0.800222222,74572, 0.801 
1724428408471553,"[""PK""]",302.8825,0.952463542,97926, 0.979 
1691911668822018,"[""PH""]",337.8833333,0.915277778,67877, 0.964 
1687938893060098,"[""MA""]",444.6915556,0.843751852,145715, 0.978 
1649165497425926,"[""JP""]",284.172,0.7278,59728, 0.934 
9188601,"[""MY"", ""SG""]",470.325,0.81015625,95814, 0.836 
3029927,"[""GB"", ""IE""]",,,0, 0.805 
2855138,"[""VN"", ""PH""]",605.4875,0.842765625,125567, 0.980 
1704428186539010,"[""RO""]",178.8825,0.690442708,74122, 0.993 
1727747975646209,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",194.7675,0.742708333,85175, 0.954 
5060767,"[""AT"", ""CH"", ""DE""]",,,0, 0.520 
1735661874724866,"[""JP""]",118.6733333,0.547229167,55472, 0.940 
1760317489089553,"[""HU""]",273.2166667,0.890972222,61902, 0.910 
1724470390768641,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",291.0791111,0.825037037,135182, 0.916 
1714352438792193,"[""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""EG"", ""LB""]",211.6111111,0.761,102230, 0.968 
1753012934144049,"[""DE""]",130.5538462,0.563961538,27241, 0.920 
1857863,"[""GB"", ""IE""]",277.74,0.82228125,122992, 0.699 
6391371,"[""US"", ""CA""]",354.9,0.882770833,25300, 0.722 
7619253,"[""IL""]",121.445,0.625953125,212014, 0.652 
1695538963129346,"[""MY""]",788.7233333,0.924798611,80019, 0.955 
1998571,"[""ID""]",43.62,0.870140625,7485, 0.500 
1716134837023746,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",181.315,0.815510417,47058, 0.813 
1695038938773505,"[""ES""]",221.4554839,0.797215054,97128, 0.907 
9656110,"[""SA"", ""BH"", ""OM"", ""QA"", ""DZ"", ""AE"", ""JO"", ""IQ"", ""KW"", ""TN"", ""MA"", ""EG"", ""LB""]",354.855,0.611307292,72838, 0.880 
5338213,"[""JP""]",998.04,0.931713542,88363, 0.917 
3932913,"[""GB"", ""DE"", ""IE""]",68.08,0.1408125,6071, 0.763 
7257335,"[""VN""]",345.66,0.636901042,84339, 0.931 
1752626937237505,"[""DE""]",192.0525,0.751,90699, 0.842 
2357972,"[""TH""]",574.735,0.656895833,93558, 0.879 
1743882944482306,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",343.816,0.7329375,109122, 0.963 
8710617,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",660.7275,0.377208333,134492, 0.758 
8970380,"[""ID""]",337.95,0.3018125,41460, 0.820 
1767219614304257,"[""GB""]",249.2125,0.806072917,92305, 0.789 
1753012934144033,"[""DE""]",138.7527157,0.689973376,77566, 0.800 
1726073812314114,"[""PH""]",455.7175,0.869854167,99384, 0.917 
7378621,"[""US"", ""CA""]",636.49,1.112881944,94944, 0.894 
1707735763608578,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",242.0466667,0.829729167,71406, 0.910 
9160222,"[""US""]",207.935,0.782010417,79876, 0.630 
3835818,"[""US"", ""CA""]",480.06,0.788340278,75751, 0.671 
1752720282275889,"[""TH""]",384.91,0.894739583,100412, 0.925 
1688583780713474,"[""SA"", ""BH"", ""OM"", ""ZA"", ""QA"", ""PK"", ""KW"", ""MA"", ""EG"", ""LB""]",511.3723077,0.863339744,80707, 0.862 
1667575616633862,"[""US"", ""CA""]",343.585,0.74628125,43306, 0.910 
1726873294586882,"[""JP""]",,,0, 0.737 
5789675,"[""GB"", ""PK"", ""IE""]",315.775,0.679744792,80847, 0.846 
1765665791819793,"[""KH""]",301.702,0.906316667,91921, 0.733 
2277251,"[""PH""]",22.0375,1.046921875,2963, 0.645 
1700711878316033,"[""UZ""]",269.745,0.855109375,96904, 0.898 
1714584045969410,"[""GB""]",446.534,0.753895833,110625, 0.887 
9915195,"[""TH""]",407.845,0.211,42186, 0.646 
1684394145691650,"[""KR""]",159.555,0.008541667,31129, 0.988 
1729275453642754,"[""IT""]",220.3573333,0.704161111,72735, 0.952 
1173832,"[""ID""]",317.085,0.516375,35323, 0.857 
1746466901267473,"[""KR""]",466.1725,0.804421875,91596, 0.867 
1734911755347970,"[""US"", ""CA""]",453.6066667,0.779229167,64128, 0.863 
1691841896401922,"[""PH""]",337.56,0.902777778,68164, 0.962 
2363865,"[""US"", ""CA""]",441.985,0.769447917,86377, 0.643 
9386075,"[""MY""]",463.01,0.688822917,113007, 0.837 
1736487906247681,"[""VN""]",373.282,0.91495,143077, 0.891 
1695612806451201,"[""PH""]",374.2833333,0.7935,68171, 0.927 
9381993,"[""UA"", ""RU"", ""GB"", ""IE""]",,,0, 0.643 
1713957111455745,"[""PT""]",540.75,0.802020833,67287, 0.938 
1753530,"[""IE"", ""FR""]",303.4475,0.580171875,73097, 0.827 
9307701,"[""US"", ""CA""]",332.6714286,0.831261905,85072, 0.647 
5602973,"[""DK""]",169.1766667,0.580611111,61809, 1.000 
2658951,"[""GB"", ""IE""]",328.6233333,0.698923611,71992, 0.684 
1003316,"[""TW"", ""KR"", ""SG""]",556.27,0.901802083,102268, 0.868 
1740557161877506,"[""MY""]",365.504,0.90025,63881, 0.943 
1710344460649474,"[""ID""]",200.35,0.366666667,19672, 0.940 
2075587,"[""AU"", ""NZ"", ""SG""]",,,0, 0.946 
1770457600736257,"[""JP""]",329.3625,0.689895833,78653, 1.000 
7597899,"[""MX"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",665.688,0.957083333,155321, 0.821 
3215286,"[""ZA"", ""AT"", ""CH"", ""DE""]",22.32,0.862291667,4419, 0.551 
1695577889971202,"[""MX"", ""CL"", ""CO"", ""AR"", ""PE""]",193.7325,0.510416667,73529, 0.907 
1721013868565506,"[""TH""]",614.38,0.74105,124161, 0.964 
1668385955785733,"[""SA"", ""ME""]",298.6737778,0.815555556,125421, 1.000 
2015531,"[""MX"", ""CL"", ""CO"", ""AR"", ""PE"", ""BR""]",340.235,0.724244792,120087, 0.723 
1721716519456770,"[""VN""]",377.815,0.706770833,77921, 1.000 
2279136,"[""GB"", ""IE""]",418.605,0.830578125,100974, 0.739 
1703462395747329,"[""US"", ""CA""]",446.1324138,0.838626437,82030, 0.868 
1686044718017537,"[""TR""]",349.1825,0.920625,102278, 0.952 
5536819,"[""US"", ""CA""]",309.105,0.755052083,88288, 0.560 
3318612,"[""PL"", ""GB"", ""IE""]",351.1575,0.816833333,91791, 0.736 
1747655791775793,"[""VN""]",,,0, 1.000 
1754488952438785,"[""DE""]",116.784,0.737644444,45470, 0.806 
1714333566444546,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",431.222,0.828541667,121261, 0.671 
1717314112993281,"[""SE""]",310.9341935,0.781854839,84001, 0.901 
1710346266707970,"[""PH""]",442.1725,0.842703125,96639, 0.935 
7555755,"[""VN""]",354.5425,0.671848958,70715, 0.892 
1695576776484866,"[""GB""]",330.005,0.80125,52292, 0.953 
1711419041101825,"[""PH""]",265.7643032,0.788830481,114539, 0.993 
1695517073046529,"[""GB""]",228.15,0.753020833,21529, 0.793 
6517798,"[""US"", ""CA""]",616.3333333,0.958076389,80300, 0.959 
9629372,"[""VN""]",410.8175,0.7468125,85252, 0.841 
1769388556471330,"[""RO""]",220.44,0.807277778,69714, 0.984 
7519665,"[""VN""]",450.9225,0.844484375,99568, 0.923 
1703471807921154,"[""US"", ""CA""]",342.7625,0.71503125,81346, 0.905 
1736487442745345,"[""ID""]",481.7666667,0.910743056,78227, 0.922 
1707736038152193,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",307.4075567,0.683345928,85411, 0.757 
1707312780691458,"[""JP""]",134.036,0.682495833,83831, 0.956 
2729373,"[""GB"", ""PK"", ""IE""]",491.25,0.7720375,115574, 0.898 
1704427801912322,"[""RO""]",274.548,1.28725,119688, 0.930 
1695030662446081,"[""ID""]",357.2075,0.842322917,95940, 0.955 
1732549373538306,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",376.715,0.83553125,94857, 0.957 
5585206,"[""GB"", ""IE""]",,,0, 0.774 
9082283,"[""US"", ""CA""]",645.375,0.818088542,102082, 0.964 
1684179628175361,"[""US"", ""CA""]",384.298,0.367791667,104045, 0.729 
1771651753127953,"[""KZ""]",175.715,0.40628125,22940, 0.801 
1773554981556242,"[""IT""]",235.792,0.395822222,19679, 1.000 
1695025785616385,"[""ES""]",,,0, 0.955 
2929502,"[""FR""]",337.835,0.30259375,19772, 0.667 
1771651728348161,"[""PH""]",,,0, 0.826 
1707982,"[""SA"", ""BH"", ""OM"", ""QA"", ""AE"", ""DZ"", ""JO"", ""IQ"", ""KW"", ""TN"", ""MA"", ""LB"", ""EG""]",,,0, 0.773 
1696368514880514,"[""ID""]",328.2633333,0.821576389,70002, 0.913 
5086808,"[""GB"", ""IL"", ""IE""]",182.2166667,0.686888889,45779, 0.774 
3595328,"[""US"", ""CA""]",,,0, 0.540 
8003837,"[""SG""]",656.4775,0.929276042,106280, 0.858 
1735485343950850,"[""ID""]",336.91,0.8208125,45144, 0.940 
1732049616136194,"[""VN""]",359.905,0.8453125,90170, 0.667 
7086019,"[""MY"", ""ID""]",514.64,0.766069444,76997, 0.876 
2803125,"[""MY"", ""ID""]",513.625,0.799864583,95537, 0.849 
1768509295170561,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",382.2941176,0.851245098,105482, 0.939 
1716135074511874,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",161.005,0.601489583,38352, 0.728 
1717235599448066,"[""US"", ""CA""]",372.1375,0.747020833,81543, 0.937 
2322011,"[""US"", ""CA""]",627.97,1.085152778,93438, 0.942 
1087262,"[""GB"", ""IE"", ""HU""]",,,0, 0.919 
8716810,"[""LT"", ""GB"", ""IE""]",817.71,0.852604167,89302, 0.529 
5677721,"[""VN""]",329.165,0.748046875,97535, 0.730 
1657121,"[""US"", ""CA""]",502.645,0.848494792,106878, 1.000 
1737390105893889,"[""MY""]",845.06,0.859225,123007, 0.959 
1749004123327490,"[""SE""]",,,0, 0.904 
1762598247044114,"[""HU""]",329.5575,0.901041667,101826, 0.913 
5296593,"[""GB"", ""IE""]",184.4975,0.883072917,119519, 0.734 
1746474759433249,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",455.6927273,0.756670455,118858, 0.931 
8587001,"[""US"", ""CA""]",197.5175,0.395640625,76544, 0.340 
1673359233746949,"[""ZA"", ""SA"", ""OM"", ""QA"", ""JO"", ""IQ"", ""PK"", ""KW"", ""LB"", ""EG""]",560.2994286,0.902409524,88710, 0.796 
5616887,"[""AT"", ""BE"", ""NL"", ""CH"", ""DE""]",361.94,0.571638889,55702, 0.743 
1674009161491461,"[""BY""]",194.895,0.818192708,90604, 0.835 
1741913061098497,"[""VN""]",370.1133333,0.891666667,69941, 0.917 
9672999,"[""US"", ""CA""]",658.8725,0.894265625,103944, 1.000 
1680306084527105,"[""JP""]",541.622069,0.664252874,57689, 0.932 
5328826,"[""NO"", ""DK"", ""SE"", ""GB"", ""IE""]",153.8175,0.812947917,25220, 0.829 
1729271917188098,"[""IT""]",354.8208696,0.737326087,72421, 0.901 
3831078,"[""VN""]",57.892,0.311370833,322782, 0.556 
1693811074963458,"[""KR""]",419.8033333,0.87275,73723, 0.905 
1768509295170577,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",,,0, 0.702 
1561930,"[""TW"", ""KR"", ""MY""]",449.0525,0.896536458,97717, 0.860 
1752090733056018,"[""PL""]",380.9,0.800552083,45765, 0.922 
1752720507121697,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",381.2,0.72059375,84132, 0.867 
6301137,"[""MY"", ""ID""]",544.585,0.796822917,90920, 0.892 
1716460631262210,"[""TW""]",768.1875,0.824463542,92236, 0.861 
3602129,"[""MY"", ""ID""]",498.6666667,0.690729167,59100, 0.887 
1769302206223410,"[""ID""]",524.7975,0.829166667,92119, 0.899 
1694583472313345,"[""ID""]",336.276,0.845970833,120629, 0.939 
6729353,"[""US"", ""CA""]",824.42,0.987182292,121141, 0.928 
2135121,"[""MY""]",552.95,0.880645833,23621, 0.881 
6738735,"[""ZA"", ""SA"", ""OM"", ""QA"", ""AE"", ""TR"", ""KW"", ""MA"", ""LB"", ""EG""]",806.275,0.511578125,204795, 0.675 
1527988,"[""GB"", ""LV"", ""IE""]",776.2425,0.7875,73106, 0.786 
2252195,"[""SE""]",,,0, 0.718 
1695155453571073,"[""IT""]",,,0, 0.882 
1754531055179777,"[""ES""]",313.2954839,0.70138172,75077, 0.846 
1695030771672066,"[""ID""]",327.6125,0.623359375,95420, 0.922 
1697813860514817,"[""ID""]",458.29,0.823958333,90346, 0.870 
1755797122182146,"[""TH""]",448.5,0.909645833,101013, 0.900 
1690120188411906,"[""GB""]",325.394,0.75115,104563, 0.831 
3583235,"[""MY"", ""SG""]",288.4525,0.392125,52967, 0.741 
5518672,"[""RU""]",297.6,0.885791667,23523, 0.800 
3857259,"[""MX"", ""AR"", ""OTHER""]",74.28333333,0.359416667,26500, 1.000 
1711502592367617,"[""ES""]",,,0, 0.917 
5503681,"[""US"", ""CA""]",,,0, 0.562 
1714878888865794,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",726.4172308,0.620097436,77774, 0.954 
5895016,"[""TW""]",,,0, 0.909 
1694575955232769,"[""ID""]",287.3033333,0.849625,72981, 0.954 
1763709640109090,"[""NL""]",198.97,0.790364583,93042, 0.932 
7050108,"[""FR""]",300.64,0.209465278,1339234, 0.799 
1769313472273442,"[""BR""]",376.0175,0.867807292,100686, 0.553 
6992269,"[""ID""]",503.85,0.368875,10491, 0.864 
9953239,"[""CZ"", ""GB"", ""IE""]",60.34666667,0.770208333,12218, 0.449 
1762949452155954,"[""BR""]",435.4436364,0.731310606,57626, 0.532 
7271170,"[""SA"", ""OM"", ""BH"", ""QA"", ""AE"", ""DZ"", ""JO"", ""IQ"", ""KW"", ""TN"", ""MA"", ""LB"", ""EG""]",456.0175,0.622098958,79765, 0.760 
9619516,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",454.325,0.593177083,98934, 0.720 
8299766,"[""US"", ""CA""]",348.9875,0.879104167,116671, 0.740 
1694571907194881,"[""ID""]",372.58,0.856494792,97496, 0.942 
1706345392129025,"[""DE""]",,,0, 0.845 
1752791904933906,"[""DE""]",166.7018182,0.721621212,74513, 0.779 
2387610,"[""US"", ""CA""]",316.39,0.506395833,13504, 0.949 
1700618233657346,"[""KR""]",94.8475,0.022916667,17747, 0.912 
1735529545413634,"[""CZ""]",628.082,0.753591667,147710, 0.967 
1752092805324913,"[""TH""]",463.265,0.89684375,100568, 0.900 
1739422683456514,"[""VN""]",307.785,0.843807292,101289, 0.874 
1721099845323777,"[""ID""]",226.58,0.360416667,19865, 0.933 
1752174599238690,"[""PT""]",313.33,0.886666667,101600, 0.947 
1762880220789809,"[""TH""]",365.3,0.901703125,101647, 0.903 
1695290864139266,"[""MY""]",316.895,0.856697917,99506, 0.935 
9265717,"[""ID""]",554.168,0.882404167,122127, 0.888 
1704596569660417,"[""PH""]",552.0825,0.657635417,113881, 0.981 
1705233310094338,"[""ID""]",289.206,0.691766667,128173, 0.935 
3022657,"[""PH""]",279.655,0.467223958,70507, 0.874 
1732493776177153,"[""ID""]",287.1025,0.661770833,102134, 0.970 
6192927,"[""US"", ""CA""]",438.56,0.92409375,161011, 0.698 
3017560,"[""BY""]",147.73,0.806921875,109594, 0.750 
1771651756368898,"[""PH""]",230.5137255,0.842904412,129553, 0.955 
1695601582119937,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",377.6625,0.644895833,81809, 0.820 
1695769192099842,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",194.66,0.788291667,68677, 0.957 
1707039417627650,"[""VN""]",236.362,0.7914875,111225, 0.911 
1760219117725713,"[""US""]",340.19,0.661619792,79103, 0.850 
1731137486777346,"[""MY""]",427.386,0.6700875,118843, 0.947 
1704427801485313,"[""RO""]",209.05,0.704604167,22634, 0.970 
1764775761397761,"[""NO""]",218.017561,0.794691057,123234, 0.854 
1714699813677058,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",283.4675,0.747125,85404, 0.826 
1733128229522434,"[""TW""]",763.254,0.756616667,126856, 0.878 
1736956048423938,"[""ES""]",230.4533333,0.718216667,81396, 0.881 
1732427839230978,"[""ID""]",227.45,0.389583333,11144, 0.956 
7167613,"[""UA"", ""RU"", ""GB"", ""IE""]",0.54,0,99, 0.556 
1693810073212929,"[""TH""]",379.62,0.874604167,49149, 0.922 
1737385941465090,"[""MY""]",1008.5225,0.838072917,92814, 0.854 
2807893,"[""US"", ""CA""]",327.635,0.780052083,88687, 0.638 
1754816440803361,"[""DE""]",74.805,0.31490625,12379, 1.000 
1694643307688962,"[""TH""]",111.884,0.226675,47268, 0.667 
1765413546049553,"[""KZ""]",148.41,0.479166667,26837, 0.806 
1695526269280257,"[""MY""]",,,0, 1.000 
2318859,"[""GB"", ""IE"", ""HU""]",534.46,0.940986111,77788, 0.792 
1707817,"[""JP""]",7.89,0.05984375,4174, 0.615 
1721013824397314,"[""TH""]",381.53,0.517229167,50838, 0.908 
1735590506937346,"[""CZ""]",265.1775,0.633973958,65760, 0.918 
1822136,"[""GB"", ""IE""]",154.8425,0.745223958,90290,                  -   
6353600,"[""US"", ""CA""]",555.7325,0.91403125,105899, 0.934 
1767396942046210,"[""GB""]",348.99,0.691645833,19682, 0.744 
1769098122602498,"[""MY""]",546.5025,0.861255208,97909, 0.919 
3915079,"[""GB"", ""IE""]",71.66,0.285708333,8215, 0.745 
3001689,"[""TW"", ""KR""]",804.995,0.901239583,104837, 0.845 
1672130307320838,"[""US"", ""CA""]",74.85866667,0.510672222,63907, 0.605 
1695036672095234,"[""ES""]",345.21,0.771484375,113662, 0.885 
1762949452155938,"[""BR""]",,,0, 0.786 
1768432749385762,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",752.2,0.857286458,98690, 0.944 
1741279140672513,"[""VN""]",369.882,0.8418625,127847, 0.883 
2662691,"[""SA"", ""BH"", ""OM"", ""QA"", ""AE"", ""DZ"", ""JO"", ""IQ"", ""KW"", ""TN"", ""MA"", ""LB"", ""EG""]",271.6275,0.579661458,75374, 0.801 
7313876,"[""US"", ""CA""]",,,0, 0.580 
1735486913351682,"[""PH""]",480.502,0.9085625,129661, 0.943 
1099005,"[""VN""]",389.17,0.643255208,75718, 0.921 
1694572439183362,"[""ID""]",404.82,0.829270833,47311, 0.908 
1752720282276865,"[""TH""]",388.48,0.889625,75706, 0.897 
1686754849566721,"[""RO""]",270.048,0.57,30483, 0.903 
1889992,"[""TW"", ""SG""]",92.45,0.436055556,33273, 0.744 
7203332,"[""US"", ""CA""]",551.1775,0.887848958,105971, 0.949 
3872185,"[""VN""]",388.2525,0.84190625,112213, 0.790 
1693578512149506,"[""VN""]",229.9025,0.883541667,101221, 0.920 
1749693025818658,"[""MY""]",491.505,0.778911458,92820, 0.937 
1724426873402369,"[""PK""]",494.888,0.887575,143086, 0.935 
9032738,"[""US"", ""CA""]",353.895,0.707760417,89964, 0.562 
6227566,"[""US"", ""CA""]",667.81,0.828901042,100238, 0.958 
1695079848044545,"[""ID""]",175.35,0.3375,9612, 0.915 
1741849955502082,"[""CZ""]",317.2490323,0.582623656,74516, 0.940 
5527768,"[""US"", ""CA""]",484.2933333,0.826291667,72372, 0.714 
9657819,"[""GB"", ""IE""]",325.8525,0.424723958,9443621, 0.693 
1718358,"[""JP""]",394.31,0.968869792,114294, 0.863 
2696598,"[""GB"", ""IE""]",257.5175,0.67478125,125840, 0.797 
1707001475552258,"[""US"", ""CA""]",253.9975,0.723703125,102979, 0.910 
1738944455652353,"[""CZ""]",696.8666667,0.845328704,108214, 0.955 
5100109,"[""US"", ""CA""]",400.635,0.795947917,99776, 0.632 
1752720527795217,"[""TH""]",434.3866667,0.900097222,75669, 0.917 
5175832,"[""GB"", ""DE"", ""IE""]",196.28,0.686083333,136130, 0.708 
1739405172999234,"[""VN""]",359.17,0.872395833,95569, 0.913 
2062837,"[""US"", ""CA""]",627.06,0.9214375,76100, 0.916 
1694295343087617,"[""RO""]",359.282,0.880183333,122405, 0.943 
1757052904711169,"[""PK""]",337.6425,0.893625,104545, 0.907 
1735754088302593,"[""JP""]",338.0425,0.572484375,107162, 0.986 
5393536,"[""PL""]",245.21,0.252979167,32503, 0.500 
2392803,"[""US"", ""CA""]",403.0366667,0.798673611,87517, 0.634 
2289168,"[""AU"", ""NZ"", ""SG""]",559.36,0.870479167,105318, 0.930 
1760219117725729,"[""US"", ""CA""]",324.1675,0.794151042,85387, 0.770 
1559239,"[""ID""]",325.736,0.3472125,69496, 0.866 
1694617166265346,"[""TH""]",409.5375,0.889239583,101093, 0.899 
3297271,"[""OTHER""]",,,0,                  -   
1711495963719681,"[""ID""]",462.46,0.852104167,48935, 0.931 
9310005,"[""VN""]",482.764,0.829270833,115968, 0.865 
1736488544904194,"[""ID""]",506.198,0.910141667,133912, 0.924 
6230873,"[""VN""]",481.828,0.8110125,116308, 0.893 
2655178,"[""FI""]",94.81,0.446895833,84966, 1.000 
6092503,"[""ZA"", ""AT"", ""CH"", ""DE""]",13.46,0.0063125,180, 0.757 
3713193,"[""VN""]",16.40666667,0.922270833,7667, 0.750 
1752720374571010,"[""DE""]",279.52,0.7867375,138311, 0.872 
1739401620745217,"[""VN""]",360.64,0.883333333,44205, 1.000 
7676958,"[""AU"", ""NZ"", ""SG""]",581.565,0.994802083,110775, 0.969 
1694974042699778,"[""ID""]",201.815,0.35625,19417, 0.941 
7761680,"[""GB"", ""KZ"", ""IE""]",251.2325,0.80021875,73876, 0.718 
3581159,"[""KR"", ""ID""]",543.3525,0.835932292,95050, 0.886 
5819951,"[""GB"", ""PK"", ""IE""]",849.226,0.737395833,123256, 0.861 
1716223124556802,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",272.9375,0.764828125,87792, 0.878 
5698189,"[""US"", ""CA""]",272.8,0.411930556,50087, 0.387 
1724376454408193,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",220.9753846,0.804128205,90400, 0.800 
1726915781909505,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",357.27,0.770911458,90061, 0.980 
1711502684514306,"[""MX"", ""CO"", ""AR"", ""CL"", ""PE""]",386.4278261,0.728717391,62744, 0.867 
2776508,"[""US"", ""CA""]",458.63,0.802243056,66730, 0.645 
1714356224207874,"[""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",308.1169231,0.837596154,76820, 0.939 
