ad_id,delivery_country,punish_num,avg_ad_revenue,baseline_st
1773580449834010 ,PL,0,2.353,1.64
1773578403201020 ,ID,0,0.3197,0.54
1773580690645010 ,FR,0,11.5898,1.97
1773580871563290 ,TW,0,2.147,0.95
1773580420221970 ,PL,0,2.0991,1.84
1773580547317810 ,PK,0,0.2413,1.36
1773580422610950 ,BR,0,0.3773,1.53
1773580914332690 ,TW,0,2.2539,0.95
1773579035741180 ,MY,0,0.8995,0.54
1773516951236610 ,SA,0,2.4796,0.54
1773580165976060 ,KH,0,0.1632,0.54
1773580416929810 ,TH,0,2.4388,1.53
1773580610555950 ,PK,0,0.5747,1.36
1773574138776580 ,FR,0,1.9525,0.54
1773580690647090 ,MY,0,5.2037,2.31
1773579138826240 ,MY,0,0.4933,0.54
1773576696698890 ,FR,0,7.1893,1.97
1773579018451970 ,TH,0,2.4189,1.53
1773580748848140 ,DE,0,11.5898,1.01
1773581227324430 ,MX,0,8.554,1.99
1773580442759160 ,KW,0,0,0.54
1773574658887680 ,TR,0,0.2709,0.54
1773580347504640 ,TH,0,1.2707,1.53
1773580967016480 ,MY,0,0.3976,2.31
1773580537367550 ,TH,0,1.4288,1.53
1773580889168890 ,MY,0,0.3976,2.31
1773515503851520 ,SA,0,2.9244,0.54
1773577570874360 ,HU,0,3.453,1.62
1773580115995650 ,GB,0,1.8695,0.54
1773580632040440 ,IL,0,7.954,0.54
1773581257731090 ,MY,0,7.9166,2.31
1773581541685250 ,TW,0,51.4194,0.95
1773579234769920 ,JP,0,1.2409,0.54
1773580804661280 ,PK,0,0.5747,1.36
1773516985744380 ,SA,0,1.6595,0.54
1773577175645210 ,US,0,8.046,1.78
1773577144040480 ,FR,0,7.1893,1.97
1773580768386040 ,MY,0,3.6322,2.31
1773578441587710 ,ID,0,0.3606,0.54
1773578825034750 ,ID,0,0.5699,0.54
1773577573583920 ,ID,0,14.7778,1.8
1773577573583920 ,ID,0,14.7778,1.8
1773579794548730 ,MY,0,1.0785,0.54
1773577517343740 ,ZA,0,1.9896,1.4
1773579596838910 ,BR,0,0.3277,0.54
1773580555128830 ,IL,0,2.5226,0.54
1773582082188330 ,KR,0,85.8321,2.37
1773581187959840 ,TH,0,3.2055,1.64
1773560675385390 ,GB,0,8.5993,1.76
1773563748628500 ,US,0,18.513,0.54
1773426873334780 ,SA,0,1.0664,0.54
1773577480481840 ,US,0,4.6203,1.78
1773525203470400 ,KW,0,1.6158,0.54
1773577626196000 ,ES,0,23.9082,1.79
1773577626196000 ,ES,0,23.9082,1.37
1773566102247450 ,FR,0,15.8459,1.97
1773577764274170 ,GB,0,35.2383,1.72
1773577764274170 ,GB,0,35.2383,1.76
1773581252962350 ,IQ,0,6.105,1.56
1773568217553920 ,TH,0,0.3471,0.54
1773426865132540 ,SA,0,2.6931,0.54
1773574904298490 ,TR,0,0.0876,0.54
1773578769382400 ,ID,0,0.4885,0.54
1773580892243960 ,VN,0,1.382,1.53
1773563836642300 ,US,0,14.8234,0.54
1773580847731810 ,US,0,22.7535,1.78
1773577387137040 ,PL,0,18.7043,1.64
1773574956611580 ,TR,0,0.378,0.54
1773580395257860 ,DE,0,1.9529,0.54
1773580759042050 ,BR,0,0.658,1.53
1773611072693280 ,NZ,0,6.9993,1.62
1773581038136350 ,MY,0,0.3976,2.31
1773580582095870 ,PL,0,0.5386,0.54
1773580504167450 ,GB,0,21.2746,1.76
1773581133802490 ,PT,0,11.5898,1.98
1773580990672940 ,TW,0,2.2539,0.95
1773580973287470 ,TW,0,2.2539,0.95
1773580973297680 ,TW,0,2.2539,0.95
1773580961770540 ,TW,0,2.2539,0.95
1773580990691370 ,TW,0,2.2539,0.95
1773580990683150 ,TW,0,2.2539,0.95
1773580973279250 ,TW,0,2.2539,0.95
1773547425497120 ,JP,0,150.5558,2.16
1773579864177660 ,BR,0,0.6836,0.54
1773573279440900 ,ES,0,2.7913,0.54
1773580968559630 ,EG,0,0.7567,1.53
1773578218518560 ,US,0,16.5871,1.78
1773581005077500 ,IL,0,6.0534,0.54
1773581066737660 ,MY,0,0.806,2.31
1773581061788670 ,MY,0,0.806,2.31
1773580138667010 ,IT,0,1.7786,0.54
1773581183773710 ,TH,0,2.7984,1.64
1773426866093050 ,SA,0,0.7108,0.54
1773581158339600 ,KR,0,0.3,2.37
1773578016955440 ,AU,0,8.3346,1.84
1773578016951370 ,AU,0,8.3346,1.84
1773578016958530 ,AU,0,8.3346,1.84
1773580934500350 ,DE,0,2.0827,0.54
1773570791193600 ,FI,0,0.6554,0.54
1773581691697180 ,BR,0,2.2495,1.7
1773581392211980 ,BR,0,1889.8923,5.96
1773568364329980 ,TH,0,0.9509,0.54
1773580069005310 ,PH,0,0,0.54
1773580988367870 ,SA,0,0.6699,1.53
1773573631534080 ,FI,0,0.6041,0.54
1773581320013820 ,MY,0,3.581,2.31
1773517757689850 ,SA,0,10.0089,0.54
1773576392042510 ,FR,0,4.1291,0.54
1773589982759930 ,ID,0,1.7034,1.8
1773603408858160 ,NZ,0,6.9993,1.62
1773582025279480 ,US,0,0.7979,1.78
1773563944990720 ,US,0,2.3796,0.54
1773581203395630 ,PK,0,0.2344,1.36
1773579066310650 ,ID,0,1.4988,0.54
1773568159106050 ,TH,0,0.383,0.54
1773581823599630 ,NO,0,17.672,1.56
1773581823599630 ,NL,0,17.672,1.19
1773581823599630 ,DK,0,17.672,1.31
1773577929751550 ,GB,0,35.2383,1.76
1773575408049150 ,TR,0,0.2536,0.54
1773568695448570 ,TH,0,0.3974,0.54
1773603870992400 ,US,0,1.3578,1.78
1773578897591290 ,ID,0,0.2856,0.54
1773581725403180 ,BR,0,0,1.99
1773574677697540 ,FR,0,1.1229,0.54
1773603871112200 ,US,0,1.3578,1.78
1773603883687980 ,US,0,1.3578,1.78
1773603909067790 ,US,0,1.3578,1.78
1773568637852730 ,TH,0,0.4883,0.54
1773580229363770 ,MY,0,1.2191,0.54
1773569149309950 ,ES,0,3.5511,0.54
1773581314337790 ,PL,0,2.2644,0.54
1773581518816250 ,KW,0,16.845,0.54
1773579275052030 ,ID,0,0.2943,0.54
1773581198538750 ,TR,0,0.2047,1.53
1773581073264640 ,GR,0,0.6237,0.54
1773575691718650 ,PL,0,25.0736,1.64
1773577619653660 ,HU,0,3.453,1.62
1773578069338160 ,FR,0,1.3453,0.54
1773581466174510 ,KH,0,2.9871,1.5
1773581466174510 ,KH,0,2.9871,1.5
1773568861667320 ,TH,0,0.3525,0.54
1773579754975320 ,NL,0,68.0055,1.19
1773580945521660 ,MY,0,0.4897,0.54
1773538865744890 ,VN,0,0.3612,0.54
1773580978095110 ,TH,0,3.302,1.53
1773575505223680 ,TR,0,0.8357,0.54
1773580501324800 ,MY,0,0.2591,0.54
1773564577989630 ,US,0,5,0.54
1773577578562560 ,FR,0,0.5479,0.54
1773518164415490 ,SA,0,1.3764,0.54
1773577719100410 ,HU,0,3.453,1.62
1773582191147000 ,US,0,322.875,1.78
1773581393799160 ,TH,0,2.8797,0.54
1773580059673600 ,BR,0,0.5262,0.54
1773579152242690 ,ID,0,0.1798,0.54
1773577107842100 ,TH,0,2.4128,1.53
1773604130341970 ,US,0,1.3578,1.78
1773575399138300 ,TR,0,0.5625,0.54
1773582913150970 ,BR,0,27.2469,1.99
1773435723808770 ,BR,0,2.6169,0.54
1773517836010490 ,SA,0,2.114,0.54
1773581431182330 ,VN,0,0.3231,1.53
1773581896198190 ,BR,0,0,1.99
1773581436879870 ,TH,0,7.5763,1.53
1773604153870380 ,US,0,1.3578,1.78
1773564871003140 ,US,0,0,0.54
1773565165135870 ,US,0,1.651,0.54
1773581251437560 ,IL,0,1.5621,0.54
1773581196874750 ,FI,0,4.2241,0.54
1773603838193710 ,US,0,1.3578,1.78
1773604164826110 ,US,0,1.3578,1.78
1773569134233660 ,TH,0,1.2471,0.54
1773578276458500 ,FR,0,1.2131,0.54
1773578018368560 ,US,0,13.3356,1.81
1773577866841100 ,HU,0,3.453,1.62
1773581492566010 ,TH,0,11.4068,1.64
1773604119214120 ,US,0,1.3578,1.78
1773577955528700 ,HU,0,11.2082,1.56
1773575563403260 ,TR,0,0.213,0.54
1773580261448700 ,BR,0,1.3277,0.54
1773581458016260 ,US,0,1.6667,0.54
1773565220140030 ,US,0,2.4815,0.54
1773580410233850 ,PH,0,0.3217,0.54
1773581009345570 ,TH,0,3.2248,1.53
1773604176300060 ,US,0,1.3578,1.78
1773579320387580 ,ID,0,0.4943,0.54
1773604184536090 ,US,0,1.3578,1.78
1773604298069040 ,US,0,1.3578,1.78
1773578178484220 ,GB,0,3.3072,1.76
1773578350674990 ,FR,0,67.2849,1.97
1773581500284930 ,US,0,0.8333,1.53
1773581513176100 ,TH,0,1.7231,1.53
1773581581767710 ,TH,0,3.7828,1.64
1773518689910780 ,SA,0,0.3739,0.54
1773428124407800 ,SA,0,0.6897,0.54
1773518658524160 ,SA,0,1.0353,0.54
1773578215800860 ,IQ,0,4.3599,1.56
1773518766423040 ,SA,0,0.3739,0.54
1773569065452540 ,TH,0,0.4144,0.54
1773580219239430 ,BR,0,1.2109,0.54
1773580219239430 ,BR,0,1.2109,1.53
1773580408644610 ,BR,0,1.2819,0.54
1773581652973560 ,IQ,0,1.0045,1.56
1773581657408530 ,IQ,0,1.0045,1.56
1773581657408530 ,IQ,0,1.0045,1.56
1773581661450280 ,IQ,0,1.0045,1.56
1773579496215580 ,FR,0,6.7482,1.97
1773583696757770 ,BR,0,1.056,1.99
1773427790671870 ,SA,0,1.6035,0.54
1773569099298810 ,TH,0,0.2417,0.54
1773579002742830 ,CA,0,25.6012,1.78
1773581353856030 ,ES,0,60.1306,1.37
1773533299651580 ,KW,0,0,0.54
1773579484171260 ,ID,0,0.7979,0.54
1773577972197400 ,SE,0,0.306,1.4
1773577972197400 ,DK,0,0.306,1.31
1773577972197400 ,PL,0,0.306,1.64
1773577972197400 ,FR,0,0.306,1.97
1773577972197400 ,IE,0,0.306,1.52
1773582614193180 ,US,0,322.875,1.78
1773581796661280 ,MX,0,8.6505,1.99
1773581718264830 ,RO,0,0,0.54
1773582349100040 ,TR,0,0.7809,1.63
1773580728563710 ,FR,0,1.1999,0.54
1773579523133440 ,ID,0,0.3082,0.54
1773574976100350 ,ES,0,0.014,0.54
1773581737339950 ,BR,0,0.9139,1.99
1773581766148110 ,BR,0,0.9139,1.99
1773581752722430 ,BR,0,0.9139,1.99
1773581760958480 ,BR,0,0.9139,1.7
1773581736953870 ,BR,0,0.9139,1.7
1773581736953870 ,BR,0,0.9139,1.99
1773581752722430 ,BR,0,0.9139,1.99
1773579474103300 ,FR,0,0.5868,0.54
1773581926773760 ,IQ,0,6.8336,1.62
1773581926773760 ,IQ,0,6.8336,1.56
1773581926773760 ,IQ,0,6.8336,1.56
1773582067081230 ,UY,0,4.6242,1.56
1773575146762240 ,ES,0,0.3722,0.54
1773580356694080 ,MY,0,0.5511,0.54
1773564595317760 ,US,0,2.5,0.54
1773581784848400 ,PE,0,0.9871,1.68
1773581486259200 ,KH,0,0.1155,0.54
1773579061535760 ,SE,0,26.7125,1.4
1773582211927040 ,SA,0,19.9434,1.53
1773576457270350 ,ES,0,0.969,0.54
1773581785840670 ,RO,0,0,0.54
1773569329300480 ,TH,0,1.0359,0.54
1773581425479680 ,TH,0,3.7683,1.53
1773569564228600 ,TH,0,0.6873,0.54
1773582001804320 ,IQ,0,3.2777,1.56
1773581285731320 ,IL,0,1.5621,0.54
1773579776509980 ,US,0,92.4543,1.78
1773581766400000 ,TH,0,1.23,1.53
1773597024446480 ,US,0,4.9819,1.78
1773578158535720 ,HU,0,3.453,1.62
1773581766136850 ,US,0,259.8743,1.78
1773565165038640 ,JP,0,81.7593,2.16
1773565168223240 ,JP,0,81.7593,2.16
1773580695252990 ,MY,0,0.5393,0.54
1773539002838010 ,VN,0,0.3169,0.54
1773569636578300 ,TH,0,0.5213,0.54
1773578269855740 ,HU,0,3.453,1.62
1773582170730520 ,ID,0,5.496,1.8
1773581249662990 ,MY,0,0.2169,0.54
1773569791195130 ,TH,0,0.5172,0.54
1773579960547330 ,ID,0,1.7374,0.54
1773579897595900 ,ID,0,0.4431,0.54
1773569456385020 ,TH,0,0.5615,0.54
1773582085435390 ,BR,0,13.1691,0.54
1773581024548860 ,SA,0,2.3543,0.54
1773580592199710 ,FR,0,1.6006,1.53
1773580592199710 ,FR,0,1.6006,0.54
1773569660881920 ,TH,0,0.2153,0.54
1773580658563070 ,PH,0,0.3406,0.54
1773582434793470 ,PK,0,2.111,1.36
1773582029564930 ,VN,0,0.1681,1.53
1773581841668100 ,GB,0,2.9924,0.54
1773582016654370 ,CA,0,1.3011,1.53
1773582205816840 ,BR,0,0,1.99
1773544580512760 ,KW,0,1.8772,0.54
1773544580512760 ,KW,0,1.8772,1.53
1773582457621610 ,US,0,18.5949,1.78
1773582460809260 ,US,0,18.5949,1.78
1773570131301370 ,TH,0,0.3842,0.54
1773546248452090 ,JP,0,61.8206,2.16
1773578757843980 ,US,0,16.6078,1.81
1773582388322330 ,MY,0,4.2961,2.31
1773579990471680 ,ID,0,2.0124,0.54
1773570182178810 ,TH,0,0.2904,0.54
1773543391809530 ,KW,0,1.0996,0.54
1773579403372590 ,US,0,87.7805,1.78
1773578491579420 ,HU,0,3.453,1.62
1773582201988090 ,VN,0,2.4637,1.53
1773577499049980 ,ES,0,0.2419,0.54
1773519769731070 ,SA,0,7.9378,0.54
1773519769731070 ,SA,0,7.9378,0.54
1773582076307450 ,TR,0,0.3569,1.53
1773579029050400 ,AU,0,8.3346,1.84
1773519292037120 ,SA,0,1.1198,0.54
1773519292037120 ,SA,0,1.1198,0.54
1773580232516640 ,BR,0,1.4035,0.54
1773581941315580 ,TR,0,2.8067,1.53
1773581144133630 ,PH,0,0.1384,0.54
1773578882253870 ,PL,0,8.4746,1.64
1773581354062840 ,MY,0,0.2169,0.54
1773570520511480 ,TH,0,0.4349,0.54
1773579053619230 ,US,0,36.7296,1.78
1773575883782140 ,TR,0,1.3015,0.54
1773567254284290 ,US,0,8,0.54
1773520004387840 ,SA,0,0.4566,0.54
1773582887031850 ,MY,0,1.5835,2.31
1773582252041220 ,DE,0,2.1631,1.53
1773519545086010 ,SA,0,2.1131,0.54
1773583042956330 ,MX,0,70.5138,1.99
1773581998193660 ,KH,0,0.0948,0.54
1773582277317630 ,TH,0,2.762,1.53
1773582278617090 ,VN,0,0.1813,1.53
1773581519680510 ,PH,0,0.1384,0.54
1773582390385680 ,SA,0,11.8322,0.54
1773575091809290 ,SA,0,1.6836,1.67
1773576474935290 ,TR,0,0.3455,0.54
1773581689227270 ,FR,0,4.9516,0.54
1773578174916640 ,ES,0,1.4461,0.54
1773538890580990 ,VN,0,0.5595,0.54
1773549017639930 ,KW,0,14.7666,0.54
1773580766633990 ,BR,0,1.2575,0.54
1773570702382080 ,TH,0,1.4702,0.54
1773570354948090 ,TH,0,0.4237,0.54
1773582959117410 ,BR,0,3.0725,1.99
1773582959117410 ,BR,0,3.0725,1.99
1773583147640830 ,US,0,22.6181,1.78
1773582750969900 ,US,0,22.6181,1.78
1773582835595320 ,US,0,22.6181,1.78
1773582684145660 ,US,0,22.6181,1.78
1773570321647610 ,TH,0,0.7977,0.54
1773578715606030 ,RO,0,7.2328,1.62
1773570714718210 ,TH,0,0.4476,0.54
1773582322582530 ,ID,0,0.5334,1.53
1773563599620090 ,JP,0,39.7386,3.21
1773582342721530 ,ID,0,0.8928,1.53
1773582507163690 ,EC,0,8.9448,1.56
1773582809059360 ,DE,0,19.0529,1.01
1773582545041400 ,TH,0,1.9851,1.64
1773582545041400 ,PK,0,1.9851,1.36
1773582545041400 ,TW,0,1.9851,0.95
1773582545041400 ,MY,0,1.9851,2.31
1773582545041400 ,PK,0,1.9851,1.36
1773582545041400 ,ID,0,1.9851,1.8
1773582580579340 ,US,0,6.5589,1.78
1773582621419530 ,IQ,0,4.4078,1.56
1773570584450050 ,TH,0,1.4702,0.54
1773582887043120 ,US,0,17.1531,1.78
1773583012763680 ,US,0,17.1531,1.78
1773579193967660 ,DE,0,4.922,1.01
1773582400881660 ,PH,0,1.1779,1.53
1773576872532990 ,TR,0,0.1141,0.54
1773579148918850 ,US,0,6.7415,1.78
1773580174663680 ,ID,0,0.6097,0.54
1773570702518270 ,TH,0,0.4936,0.54
1773579915531260 ,ID,0,0,0.54
1773582872387610 ,DE,0,13.1089,1.01
1773520440141820 ,SA,0,2.2215,0.54
1773581816824830 ,MY,0,0.2169,0.54
1773570651487230 ,TH,0,1.4702,0.54
1773570651487230 ,TH,0,1.4702,0.54
1773429534586880 ,SA,0,0.5463,0.54
1773582508126210 ,BR,0,0,1.53
1773570686380030 ,TH,0,0.7368,0.54
1773570686380030 ,TH,0,0.7368,0.54
1773582514340860 ,CZ,0,0.8921,1.53
1773580119498780 ,JP,0,25.4374,2.16
1773570784884730 ,TH,0,0.2095,0.54
1773519976955900 ,SA,0,0.6842,0.54
1773581552458750 ,PH,0,0.1384,0.54
1773430063917050 ,SA,0,0.7109,0.54
1773580858077220 ,BR,0,0.6228,0.54
1773579209737240 ,HU,0,9.6305,1.56
1773570944530430 ,TH,0,0.7664,0.54
1773491985791010 ,EG,0,0.6162,0.54
1773581008666640 ,FR,0,1.6006,0.54
1773571061101570 ,TH,0,0.2048,0.54
1773582613737470 ,MY,0,0.4942,0.54
1773578395260930 ,ES,0,0.7016,0.54
1773582091426820 ,FR,0,1.412,0.54
1773582625717280 ,TH,0,1.6185,1.53
1773579393344530 ,HU,0,1.8934,1.56
1773582870540290 ,MX,0,4.3725,1.99
1773583027918880 ,CH,0,3.661,0.93
1773520793212920 ,SA,0,0.4987,0.54
1773553787895840 ,AT,0,14.3914,0.89
1773553678663710 ,US,0,14.3914,1.78
1773553678663710 ,IT,0,14.3914,1.36
1773553678663710 ,AT,0,14.3914,0.89
1773553787895840 ,US,0,14.3914,1.78
1773553787895840 ,IT,0,14.3914,1.36
1773582447519740 ,PH,0,0.1493,0.54
1773583654938650 ,SA,0,2.4934,1.78
1773492114192380 ,EG,0,1.7358,0.54
1773563406903340 ,JP,0,12.6042,2.16
1773548247188480 ,JP,0,15.4699,2.16
1773568002692140 ,US,0,8,0.54
1773579168187390 ,JP,0,18.4225,2.16
1773579168187390 ,JP,0,18.4225,2.16
1773579168187390 ,JP,0,18.4225,2.16
1773541600362490 ,JP,0,6.0136,2.16
1773541559057440 ,JP,0,6.0136,2.16
1773541588958250 ,JP,0,6.0136,2.16
1773581075593230 ,US,0,11.546,1.78
1773580130434050 ,SE,0,26.7125,1.4
1773572338120720 ,JP,0,4.1904,2.16
1773572338120720 ,JP,0,4.1904,2.16
1773572336317440 ,JP,0,4.1904,2.16
1773579454782510 ,AU,0,8.3346,1.84
1773579457820670 ,AU,0,8.3346,1.84
1773579457822750 ,AU,0,8.3346,1.84
1773559748719630 ,FI,0,3.9434,1.56
1773564313708540 ,GB,0,3.4637,1.76
1773219820076060 ,US,0,583.006,1.78
1773219820076060 ,US,0,583.006,1.78
1773582893804570 ,TH,0,3.7356,1.64
1773573545929760 ,BR,0,1.8743,1.99
1773580227227690 ,ID,0,4.1392,1.8
1773582677561350 ,BE,0,2.7984,0.54
1773555778869240 ,KW,0,1.3082,0.54
1773555778869240 ,KW,0,1.3082,0.54
1773576561021970 ,CZ,0,0,1.9
1773577882357770 ,JP,0,6.6243,2.16
1773577882339340 ,JP,0,6.6243,2.16
1773577873564700 ,JP,0,6.6243,2.16
1773577873582120 ,JP,0,6.6243,2.16
1773577874382850 ,JP,0,6.6243,2.16
1773582199126030 ,OM,0,4.4993,1.62
1773583258039290 ,IL,0,1.6387,1.52
1773583217228840 ,IL,0,1.6387,1.52
1773218630499360 ,GB,0,0,1.76
1773582927850530 ,MX,0,4.3725,1.99
1773430272986110 ,SA,0,0.6646,0.54
1773582719124480 ,KH,0,0.1114,0.54
1773583255810080 ,ID,0,0.6713,1.8
1773583255808030 ,ID,0,0.6713,1.8
1773581490719740 ,BR,0,0.8961,0.54
1773582881869840 ,MX,0,4.3725,1.99
1773539198528510 ,VN,0,1.899,0.54
1773564126423040 ,KW,0,3.5077,0.54
1773582440857600 ,PH,0,0,0.54
1773578962599940 ,ES,0,2.3353,0.54
1773582682038330 ,PH,0,0,0.54
1773218412122110 ,GB,0,0,1.76
1773218412122110 ,GB,0,0,1.76
1773577696079870 ,TR,0,0.5141,0.54
1773582170040320 ,JP,0,1.1493,0.54
1773582918033400 ,TR,0,2.1693,0.54
1773583370575870 ,SA,0,23.2054,0.54
1773571116183550 ,TH,0,0.5986,0.54
1773581559455740 ,BR,0,0.1258,0.54
1773556696023050 ,GB,0,1.421,1.76
1773579621881890 ,IQ,0,4.3599,1.56
1773579621881890 ,IQ,0,4.3599,1.62
1773555503346720 ,GB,0,0.7283,1.76
1773579494304800 ,PL,0,13.8676,1.64
1773568642582530 ,KW,0,1.2098,0.54
1773579462935550 ,ES,0,1.4086,0.54
1773583575060490 ,BR,0,27.2469,1.99
1773583197240320 ,MX,0,4.3725,1.99
1773583490477100 ,PK,0,1.8537,1.36
1773582346658820 ,GR,0,0.6419,0.54
1773430568423420 ,SA,0,2.9244,0.54
1773571135168510 ,TH,0,0.54,0.54
1773539428408320 ,VN,0,0.2698,0.54
1773582812684290 ,MY,0,0.6744,0.54
1773583297197150 ,BR,0,2.0001,1.7
1773581956707330 ,BR,0,0.4315,0.54
1773579571825680 ,PL,0,13.8676,1.64
1773584995979340 ,GR,0,15.6628,2.11
1773565012392960 ,CA,0,6.3248,0.54
1773571225997310 ,TH,0,0.2325,0.54
1773582755944440 ,ID,0,0.2638,0.54
1773574025996280 ,KW,0,0.6846,0.54
1773583261371440 ,TH,0,2.7407,1.64
1773582975311870 ,MY,0,0.7223,0.54
1773571661824000 ,TH,0,1.3134,0.54
1773430638224380 ,SA,0,0.8317,0.54
1773574608734210 ,KW,0,2.8611,0.54
1773581991957500 ,BR,0,1.2275,0.54
1773583160131580 ,TH,0,2.3919,1.53
1773564804343810 ,CA,0,1.1101,0.54
1773539610665980 ,VN,0,0.4854,0.54
1773581310838790 ,BR,0,0.5578,0.54
1773583424465920 ,BR,0,27.2469,1.99
1773583424465920 ,BR,0,27.2469,1.7
1773583157662720 ,SA,0,0.6398,1.53
1773539363889150 ,VN,0,1.3575,0.54
1773571586358270 ,TH,0,0.4883,0.54
1773571477553150 ,TH,0,0.2607,0.54
1773583178637310 ,BR,0,0.868,1.53
1773582991854590 ,MY,0,0.7223,0.54
1773430936385530 ,SA,0,0.7773,0.54
1773580193733680 ,HU,0,1.8934,1.62
1773580193733680 ,HU,0,1.8934,1.56
1773583265958910 ,VN,0,0.2181,1.53
1773583320509470 ,ID,0,1.395,1.8
1773583350004730 ,SA,0,7.7849,0.54
1773581962195970 ,BR,0,0.2816,0.54
1773583183416320 ,TR,0,0.6514,1.53
1773431318846460 ,SA,0,4.1902,0.54
1773583152866300 ,MY,0,0.7223,0.54
1773580035824640 ,ID,0,1.9039,0.54
1773583771405340 ,IQ,0,2.346,1.56
1773539544861690 ,VN,0,0.4202,0.54
1773579801464880 ,PL,0,18.7043,1.64
1773587349209100 ,US,0,5.421,1.78
1773587359957000 ,US,0,5.421,1.78
1773582582200320 ,KW,0,2.0442,0.54
1773561347318780 ,MY,0,30.3816,2.31
1773576348720160 ,IL,0,16.1709,1.52
1773583248840700 ,PH,0,0.4798,0.54
1773585487950860 ,BR,0,27.2469,1.99
1773583406053370 ,ID,0,1.8159,1.53
1773583455435800 ,TH,0,2.7407,1.64
1773572100113410 ,TH,0,0.4839,0.54
1773585538579470 ,PK,0,3.4385,1.36
1773539284460540 ,VN,0,1.1174,0.54
1773582126872580 ,BR,0,0.5226,0.54
1773583548323850 ,TH,0,2.7407,1.64
1773585760724010 ,PE,0,0,1.68
1773540086268920 ,VN,0,0.3239,0.54
1773569670085630 ,CA,0,1.1616,0.54
1773579962881020 ,PL,0,18.7043,1.64
1773580912681980 ,US,0,70.7201,1.78
1773582480332800 ,BR,0,0.5414,0.54
1773583544642560 ,IL,0,10.1748,0.54
1773580702814220 ,NL,0,5.9029,1.19
1773580702814220 ,HU,0,5.9029,1.56
1773580702814220 ,SE,0,5.9029,1.4
1773580702814220 ,IE,0,5.9029,1.52
1773580702814220 ,BE,0,5.9029,1.15
1773580702814220 ,ZA,0,5.9029,1.4
1773580702814220 ,NO,0,5.9029,1.56
1773580702814220 ,PL,0,5.9029,1.64
1773580702814220 ,AT,0,5.9029,0.89
1773580702814220 ,PT,0,5.9029,1.98
1773580702814220 ,FR,0,5.9029,1.97
1773580702814220 ,GR,0,5.9029,2.11
1773580702814220 ,DK,0,5.9029,1.31
1773580702814220 ,DE,0,5.9029,1.01
1773580702814220 ,PL,0,5.9029,1.64
1773580702814220 ,RO,0,5.9029,1.94
1773580702814220 ,FI,0,5.9029,1.56
1773580702814220 ,CH,0,5.9029,0.93
1773583671683080 ,IQ,0,6.1084,1.56
1773583671683080 ,IQ,0,6.1084,1.62
1773570016664630 ,US,0,8.414,0.54
1773570236422140 ,US,0,0,0.54
1773583573514270 ,RO,0,1.9851,1.94
1773583386443770 ,JP,0,30.6125,0.54
1773583544919070 ,MX,0,6.665,1.99
1773585166433280 ,SA,0,113.0557,0.54
1773579392022580 ,SE,0,9.0482,0.54
1773583488969730 ,RO,0,4.3473,0.54
1773571724058620 ,TH,0,0.5746,0.54
1773583607891960 ,VN,0,2.8498,1.53
1773579171575810 ,SE,0,4.8886,0.54
1773553999142920 ,ID,0,3.0424,1.8
1773583492013060 ,TH,0,0.6996,1.53
1773577313075200 ,TR,0,0.6255,0.54
1773583678767130 ,CA,0,4.1858,1.78
1773571591073790 ,TH,0,1.6903,0.54
1773583498326010 ,PH,0,0.6161,0.54
1773587105249310 ,AU,0,600.4213,1.84
1773587105249310 ,NZ,0,600.4213,1.58
1773583875314730 ,BR,0,1.7328,1.99
1773581143255070 ,US,0,19.498,1.78
1773555304973320 ,GB,0,0.7283,1.76
1773583387067390 ,IL,0,1.7556,0.54
1773572374877250 ,TH,0,0.3225,0.54
1773568463755260 ,CA,0,1.0697,0.54
1773584170465310 ,TH,0,8.1899,1.64
1773579321874430 ,SE,0,4.8886,0.54
1773581140096010 ,US,0,70.7201,1.78
1773583642064900 ,BR,0,0.4208,1.53
1773584050859050 ,PK,0,2.5,1.36
1773572339293180 ,TH,0,0.5306,0.54
1773583242499070 ,TH,0,9.01,1.53
1773572458180610 ,TH,0,0.5226,0.54
1773582755148800 ,ES,0,1.1045,0.54
1773570099503100 ,US,0,0.5637,0.54
1773570989803520 ,US,0,2.5,0.54
1773583736709150 ,BE,0,1.0338,1.53
1773583844825130 ,NZ,0,1.9851,1.58
1773583844825130 ,AU,0,1.9851,1.84
1773580519501850 ,US,0,26.0222,1.81
1773583808093180 ,IL,0,3.7767,0.54
1773569671793660 ,US,0,4.456,0.54
1773580271037470 ,HU,0,3.453,1.62
1773431819059200 ,SA,0,0.2933,0.54
1773431819059200 ,SA,0,0.2933,0.54
1773580273439760 ,US,0,9.0909,1.78
1773580273461240 ,US,0,9.0909,1.78
1773580240538650 ,US,0,9.0909,1.78
1773583867548670 ,US,0,0.7979,1.78
1773584079882290 ,PK,0,0.3404,1.36
1773580380106750 ,GB,0,18.4225,1.76
1773571974377470 ,TH,0,3.4426,0.54
1773582750105630 ,BR,0,0.3878,0.54
1773582636512260 ,BR,0,0.4989,0.54
1773580829650970 ,RO,0,2.1716,1.94
1773583714368510 ,MY,0,2.1894,0.54
1773580683988000 ,US,0,26.0222,1.78
1773583665664000 ,MY,0,0.7223,0.54
1773571588693010 ,US,0,1.9639,0.54
1773583791869950 ,PH,0,0.2003,0.54
1773583919512570 ,SA,0,2.4809,0.54
1773583867735040 ,VN,0,0.2426,1.53
